review,stars
"Mi habitación estuvo muy buena servicios de primera, cuenta con canal de nado perfecto para Laps,parking  valets muy rápidos y seguros, una vista especial desde su restaurante y bar. Lo recomiendo ampliamente",50
"Estuve hospedado en este hotel ubicado en el pabellón M. Desde el lobby se ve reflejado el diseño arquitectónico e interior.   Las habitaciones estándar son de buen tamaño, ni muy grandes ni muy pequeñas. El mobiliario de buen gusto y con buena vista hacia al ciudad ya que cuentan con ventanales de piso a techo.  El baño no tiene mucha privacidad de manera que no es ideal para viajes ejecutivos en grupo. Si vas en pareja no hay ningún problema. Un detalle constructivo es que sale algo de agua de la regadera, pero es un detalle mínimo.  Cuentan con un restaurante y bar en los últimos pisos del hotel con una vista increíble. La comida normal, la atención buena, algo que no comparto es que te agreguen el 15% de servicio sin excepción. Yo siempre doy propina pero el % depende de la…",50
"Disfruté la estancia en mi habitación, sobre todo por la vista que se puede apreciar de Monterrey desde el onceavo piso. El pabellón en donde está ubicado el hotel tiene una oferta gastronómica abundante.",40
"En general es un buen servicio lo único que no considero lógico es que estén cobrando un cargo extra por la cuarta persona cuando la habitación que rente es doble, es decir, con dos camas matrimoniales para 4 personas y me salgan con que la capacidad máxima es de 3. Tampoco me parece razonable que tengas que pagar por el servicio de estacionamiento y al dejar la habitación la espera para que te entreguen tu vehículo no es muy ágil.",40
"Todo estuvo excelente, buena ubicación y logística pra el vehículo , este personal muy amable y te dejaba listo tu vehículo muy rápido! Las habitaciones con muy buena distribución de espacios y mobiliario!",50
"Todo ok, muy buen servicio y limpieza. El buffet muy rico, la vista espectacular  . Cumple con todo lo necesario para tener una estancia agradable de tres ahí, las camas muy cómodas . El personal de muy buena actitud y presentación",50
"Muy  bien  todo:  la ubicación,  las  instalaciones,  los alimentos  y  el  servicio.     Excelente  actitud  de  todos  los  colaboradores.  En  el  mismo  centro  comercial  hay  varios  restaurantes  excelentes,  además  del  centro  de eventos.  Sin  duda,  la  mejor  opción  en  la  zona.",50
"Cómodo, buen servicio , buena ubicación , cumple con el cometido!!! Es algo pequeño o así se siente, el trato es amable, tratan de resolverle a uno los problemas, las habitaciones son confortables y modernas",30
"nos hospedamos 4 dias y fue muy comodo, de lo mejor. muy serviciales, atentos y amables. muy rapidos para la atencion. las instalaciones siempre limpias, el internet perfecto, la television, todo perfecto. muy recomendado.",50
"El hotel esta increible, las habitaciones super lindas y con una vista super bonita. El personal muy atento. Lo único que no me gusto fue la alberca, esta muy pequeña y le da muy poco sol, fuera de eso todo esta muy padre.",50
"Excelente servicio y atención del personal, amable atento y resolvió todas mis dudas al respecto del Hotel, y el Restaurante del Hotel excelente presentación y muy buena combinación de sabores, en general muy satisfecho en mi visita a Monterrey.",40
Excelente opcion de hespodaje recomendado definitivamente al 100. Buenisima ubicacion excelentes precios. Trato amable todos amigables facil acceso. El cocepto de estar em una plaza comercial muy bueno tambien.,50
Fue muy relajante nuestra estadía. El personal muy amable . Todo esta muy cerca y nos fue muy fácil trasladarnos a los lugares que visitamos . Las habitaciones muy limpias y agradables así que disfrutamos muchisimo nuestra estadia,50
"En esta ocasión no hicieron la limpieza de la habitación, hasta que se solicito, la ropa de cama no estaba limpia, tenia olor.necesitan desde mi opinión cada que entra una persona nueva a la habitación tener limpias y nuevas sabanas, cobijas y fundas de almuada, en vsta anterior contaban con pantuflas ahora ya no.",30
"Primero el hotel. Un lugar básicamente nuevo con todas las amenidades que un Fiesta Americana ofrece. El servicio de primera, la vista aun mejor y aunque solo fue por una noche la comodidad de la habitación sobrepasa a muchas de la misma categoría.",50
"Excelente ubicacion, muy buen servicio. Lo único malo es que no cuenta con estacionamiento propio. Comida muy rica, increíble vista, para negocios es muy recomendable ya que está en una buena avenida, tienes el centro super cerca y san pedro a pocos minutos.",50
"Excelente servicio todos te tratan de maravilla desde que llegas al estacionamiento el restaurante muy bueno al igual que el bar,la habitación muy cómoda excelente vista,todo muy bien los eleggiria de nuevo...",50
"Estuvimos una sola noche me gustó muchísimo porque esta dentro del Pabellón M donde hay una variedad de restaurantes entre otras cosas como un oxxo, nevería, Estetica, etc. y se comunica por un puente a un Liverpool. La habitación es muy amplia, cómoda y sobretodo limpia, los desayunos se me hicieron muy caros, no tiene café de cortesía en el cuarto si hay cafetera pero te lo cobran, así que decidí bajar por uno al Starbucks que está ahí mismo en el centro comercial de lo demás muy bien!!",50
"La ubicación del hotel es buena, sus servicios limpieza y comodidad. Lo único que fue una molestia fue el tiempo de espera para la entrega de habitaciones, ya que espere por mas de 2 horas y media. Lo peor que me pueden hacer.....  Por lo demas es un hotel recomendable",40
"Se reservó casi 4 meses antes y al llegar me dicen que se canceló porque no pasó la tarjeta pero no le notificaron a nadie y ya estaba allí con un evento de PAL norte no había hoteles con habitación, me hicieron pasar por un mal momento y no dieron respuesta o solución alguna, el gerente un mocoso que no sabía cómo explicar lo sucedido más que esa eran sus políticas ... terrible y de muy mal gusto",10
"Este hotel nunca dejara de ser mi favorito en MTY, solo que sigue teniendo las mismas areas de oportunidad desde su apertura. Los elevadores son insuficientes y lentos, no tienen listas las habitaciones al hacer el check in y el servicio de valet parking tambien es muy deficiente. El personal es muy atento.",50
"El hotel tendrá reputación y será de 5 estrellas pero la atención ha sido malisíma... llegamos aproximadamente a las 3:30pm (el check in es a las 3pm), nos dijeron que no tenían habitaciones disponibles y que por favor esperaramos 45 minutos hasta que nuestra habitación estuviera lista... Incluso nos ofrecieron una bebida de cortesía. Así que fuimos a comer, nuestra bebida de cortesía nunca llegó... Regresamos 2 horas después a recepción y nos comentaron que aún no tienen lista nuestra habitación. ¡Es el colmo! La reservación la hicimos con bastante anticipación y llegamos a tiempo para el check in, como para que un ""buen"" hotel nos haga esperar demasiado. La gente es amable, pero su servicio y respeto por el tiempo de los demás deja mucho que desear.",20
"Todo excelente lo único que nos sugirieron no salir por la noche y en realidad requeríamos una farmacia y no había dentro del centro comercial, acudimos a servicio a domicilio! Otra área de oportunidad podría ser agilizar el servicio de valet parking, pero en general el trato estuvo excelente y se recomienda alojarse en habitaciones de pisos superiores pues la vista es genial!",40
"El hotel es nuevo, con un concepto business excelente. Muy bien ubicado. El único pero que tiene son los elevadores, son muy lentos y solo hay 2 para los huespedes, lo cual es insuficiente en las horas pico.",50
"La estancia en el hotel es ideal si se tiene evento en el recinto, aún si es el caso contrario, esta muy bien ubicado en la zona centro. El servicio es excelente, el personal del hotel es muy amable y atento. Ofrece muy bonitas vistas de la ciudad y además, dentro del recinto hay opciones muy variadas de alimentos y bebidas.",40
No tienen capacidad para atender a los clientes que dejan su coche en el valet parking. Mas de 30min de espera para entrega del auto a la salida. Ni con quejas de los clientes reaccionaron en tiempo y forma. Así ni ganas de volver.,10
"Las habitaciones con mucho espacio y con todo lo nececesario. La cama es para un gran descanso. Excelente limpieza y el personal muy amable y siempre con gran ánimonde ayuda. Buena ubicación para ir al norte, centro o sur de Monterrey.",50
"Agradable y excelente ubicación, siempre salgo contento de sus hoteles, muy atentos y cordiales todos en su personal... como siempre claro me encanta su hotel Me gustaría solamente poder fumar en alguna habitación, no soy muy fumador que digamos pero entiendo las leyes y es frustrante jaja",50
"me hospede solo por una noche. Si bien el edificio es frio y poco calido, la calidad de las habitaciones esta a la altura de fiesta americana. Es un hotel nuevo, así que se puede disfrutar por su buena ubicacion y por lo nuevo.",50
"Es un hotel muy confortable, bien ubicado, su personal es muy amable sobre todo el personal de recepción, habitaciones con hermosa vista sobretodo por las noches, en general un excelente hotel, lo recomiendo totalmente.",50
"Excelente situación para desarrollar labores profesionales. Esta en un entorno muy moderno con restaurantes y servicios en General, Bancos, etc. Las habitaciones son amplias y bien equipadas sobre todo para estancias largas.",40
"Es el major hotel de la region. Excelente ubicacion, TODO el personal muy amable y con conocimiento de sus areas (centro de negocios y bar) con excelente actitud. HAbitaciones con mobiliario Nuevo y con gran vista panoramica.",50
"Mi estancia fue muy agradable, confortable; el personal en general Excelente atención y amabilidad todo el tiempo; las habitaciones limpias y con una muy buena vista de la ciudad. La comida buena. Recomendable 100%.",50
"Bien atendido, muy a gusto, el servicio a cuartos de lo mejor, excelente calidad, buen trato, muy amables todos, nos pasamos un fin de semana de lo mejor, el servicio de valer muy bien y la seguridad excelente...  Gracias!",50
"El hotel este excelente, esta muy centrico ademas tiene un excelente servicio.  Ademas la terraza del restaurant ofrece una vista espectaclar de la ciudad, tiene muy buena calidad en los alimentos, ademas de que esta ubicado en el centro pues esta muy cerca de casi todos los lugares de interes.  Taambien esta muy limpio y muy comodas sus habitaciones.  Sin lugar a dudas es una excelente opcion para visitar monterrey.",50
"El hotel ofrece todo para una buena estancia ya sea de negocios o vacaciones. Su ubicación es super estratégica cercana al Centro de Monterrey, cercano a tiendas,restaurantes y lugares de entretenimiento.",40
"Excelente servicio, ubicado en el centro de la ciudad y a lado del auditorio pabellón M, excelentes opciones de restaurantes en la plaza que se ubica, el único inconveniente el acceso, ya que es necesario usar elevadores para llegar a la recepción y se escucha el ruido de los vehículos en las habitaciones.",40
"En general me pareció bonito el hotel, todo es nuevo, la ubicación es ideal y la plaza en la que está ubicado ofrece buenas opciones de restaurante. El gym es demasiado sencillo, solo hay mancuernas y aparatos para cardio. El restaurante es bueno, aunque muy limitado en su menú, y el room service nocturno es demasiado limitado también en opciones. Definitivamente regresaría.",40
"El hotel es nuevo y por tanto las instalaciones se encuentran en excelentes condiciones. La atención es buena, el personal en general es amable. El punto malo es el servicio de valet parking, tardadisimo y los operadores tienen una actitud grosera y prepotente y aparte se nota el poco cuidado al conducir",40
"Soy seguidora de esta cadena de hoteles.. y este hotel en particular me encanto. El diseño, la vista de la ciudad.. todoo. Incluso la habitacion se me hizo mejor que la del Aqua en cancun o la del all inclusive adults de puerto vallarta.",50
"Muy buen hotel, altamente recomendado, la atención de todo el personal es muy cálida, muy atentos, el hotel esta junto a un complejo de restaurantes con muy buena calidad, la vista desde los cuartos es espectacular",50
"Fue una grata experiencia la ubicación del hotel, los servicios de restaurantes y eventos que se tienen dentro del mismo complejo, las habitaciones de muy buen gusto, excelentemente decoradas y amuebladas.",50
"Me gusta mucho este hotel debido a la ubicación / la buena atención del personal / las habitaciones muy amplias y limpias / televisión grande, ademas de ser smartTV / excelente regadera con efecto lluvia.",50
"La habitación se encontraba limpia, el baño muy pulcro, desafortunadamente olvide mi rastrillo y pasta dental y el personal del hotel sin problema alguno me lo facilitaron. Las camas muy cómodas y la televisión de excelente tamaño.",50
"El check-in no pudo ser a tiempo debido a que las habitaciones no estaban disponibles. El estacionamiento es solo con servicio de valet y es muy costoso. El servicio a habitación muy muy lento.  La habitación en excelentes condiciones, el personal muy amable, limpieza excelente.",40
Excelente Ubicación y Mejor en Instalaciones.  Este nuevo hotel cuenta con un Restaurante y Bar con una bella vista de la Ciudad.  Está dentro de un Mall que ofrece amplia variedad de opciones.  El mobiliario y personal están al nivel del precio.,50
"La atencion fue excelente en todos los aspectos, la gente de recepcion fue muy atenta al igual que la gente de apoyo. La comida en su restaurant fue de muy buena calidad aunque el servicio se sus meseros no fue de lo mas amable",50
"Hotel Moderno Decoración muy buena con un estilo industrial, vista de la habitación excelente, la ubicación perfecta en pleno centro de Monterrey, acceso a restaurantes y tiendas en un mismo edificio.  Para viaje en familia no tan cómodo por falta de privacidad en la regadera, lo recomendaría ampliamente para viaje en pareja o de negocios",40
"Si vas a un evento al auditorio pabellón M, este definitivamente es el lugar para hospedarse, el hotel está nuevo y tiene una ubicación privilegiada. Nosotros lo usamos para asistir a un evento en el pabellón M y no tuvimos que utilizar el coche para nada ya que todo está a unas pocas cuadras. Cuenta con estacionamiento y valet parking, En la planta baja hay restaurantes de muchos tipos, hay un starbucks. El hotel es limpio y cómodo con una vista privilegiada de la ciudad. El único pero que le pongo es el baño, el área de la regadera es muy pequeña y no tienes casi privacidad.",50
"muy buen hotel, muy limpio, muy comodo, con una vista espectacular, el personal es muy amable, esta en una magnifica ubicacion, sin lugar a dudas, volveria a hospedarme en este hotel en mi siguiente visita a monterrey",50
"si tienes que ir al centro de Mty creo que es ujna buena opción, hotel nuevo, con buenas instalaciones, tal vez porque esta en centro comercial no tiene las instalaciones que otro Fiesta Americana, pero es cómodo. el Servicio en recepción así como los bell boys deja que desear, es un servicio frio, pudieran mejorar en ese sentido. tiene excelentes opciones en el centro comercial Pabellón M tanto para comer o para algunas compras. La vista de las habitaciones es muy buena",40
"No arreglaron el cuarto hasta que lo pedí y no ponen cafe y demás amenidades mas que la primera vez, si estas mas días no ponen mas.  en general no sentí que haya mucho compromiso con el servicio, como en otros hoteles de la misma cadena",30
"Un poco dificil encontrar el sitio, Hotels.com dice que esta en Juarez y la verdad esta en Constitucion, el letrero muy pequeno para el tamano de el edificio, la habitacion estupenda el sercio excelente, pero hay momentos de mucha congestion en elevadores y escaleras, porque se unen los huespedes y clients de la plaza commercial, el hotel debe tener accesos desdicados solo al hotel, valet parking algo lento, en fin hay que hacer muchos ajustes.",30
"Me parece magnifico la ubicación ya sin necesidad de salir, se tiene prácticamente todo a la mano, diversión, compras y alimentos, con una excelente vista de la Sierra Madre así como lo majestuoso del cerro de la silla.",40
"Cuarto nuevo, limpio y bien equipado y con linda vista del Cerro de la Silla. Se escucha algo de ruido del cuarto contiguo.  El bar y restaurante tienen agradables espacios exteriores, buen servicio y buenas vistas desde el piso 16.",40
"Un hotel muy elegante y perfectamente localizado, en el centro de Monterrey. Esta dentro de un complejo de restaurantes y teatros y cerca de las vias rapidas que conectan con el restos de la ciudad. La vista desde el Restaurante y el bar es impresionante. El buffet de desayunos es genail",50
"Una vez más ignoran que formó parte del programa expedía élite,le informó al personal de recepción a mi llegada a lo cual no tienen ni idea y me responde con cara de sorpresa e ignorándome por completo en dicho programa proporcionan upgrade de habitación, late check out entre otras amenidades,las cuales respetan en cualquier parte del mundo  sería muy importante que den aviso a dicha empresa para no engañar al cliente",20
"Excelente servicio de todo el personal, perfecta ubicación, instalaciones nuevas, tiene el strabucks a unos pasos, muy buen restaurante, muy recomendable para ir de negocios o vacaciones, ideal para ir a un concierto en pabellón o un congreso",50
Excelente ubicación;  Y prácticamente nuevo.  Además de buen precio.  Un restauran y bar;  Y más opciones sin salir del mismo complejo.  Tienda de iMac.  Y el auditorio   Del pabellón M   ...  Excelente ubicación;  Y prácticamente nuevo.  Además de buen precio.   Excelente ubicación;  Y prácticamente nuevo.  Además de buen precio.,50
"Excelente hotel.  La habitación muy cómoda, y la atención del personal muy recomendable.  Gran variedad en el desayuno buffet, con una vista de la ciudad maravillosa. La cama king también muy cómoda. Lo único que agregaría es una bañera en lugar de la ducha de la habitación.",50
Mi estancia fue muy buena por el gran servicio que obtuve en: restaurant exelente servicion inclyendo servio a la habitacion habitacion  muy limpia y espaciosa estacionamiento Servicio rapido buen lugar del hotel,50
"Mi estancia en Fiesta Americana Monterrey Pabellon M fue extraordinaria, la atención es magnífica, desde la recepción a las instalaciones, la atención en el Lobby y en todos los servicios, durante mi visita al restaurante todos súper amables, y en el centro de negocios todo impecable. Me encantó!!",50
"regular me quedo insatisfecho con el servicio de facturacion tuve problemas al cerrar mi cuenta no me dieron la factura en ese momento, y mi cuenta no fue soliictada como salida express y opor tal motivo tuvieron que cancelar y hacer una nueva factura.",30
"En booking.com decía que el desayuno venía includo. Después de comer pan, fruta y un yakult me informaron que no estaba includo y que acababan de cambiar eso recientemente. Despúes de contactar a la gerente me dijeron que tenía que pagarlo. Lo pagué para no perder más tiempo (aunque ha sido el pan, fruta y yakult mas caros de mi vida) sin embargo me quedó claro que al staff no le importa la satisfacción del huésped con tal de ganar unos pesos más.  NO TE QUEDES EN ESTE HOTEL SI TRAES CARRO. El valet parking es de muy mala calidad y eso que cobran por usarlo. Te hacen esperar mucho mucho mucho tiempo si sales a la hora del check out y no hay nada que se pueda hacer aunque uno explique la prisa que trae. Se siente uno secuestrado y no queda de otra mas que esperar. También la…",20
"Es un lugar adecuado para descansar y disfrutar en toda la época del año. Todo empezó con la idea de visitar amis nietas y termino en una excitante experiencia al cenar en el restaurante del piso 16 y salir a conocer todo el desarrollo que tiene el pabellón. Para una nueva visita,no lo dudaríamos en regresar a sus instalaciones. El personal fue muy humano y amable. Gracias.",50
"El hotel esta en excelentes condiciones, la habitacion es muy amplia y las camas son muy comodas, la atencion a mi recepcion fue excelente, Alfredo para ser exactos fu la persona que me recibio a mi llegada y tuvo un excelente trato, al igual que la chica de la recepcion y el botones, solo la comida y las bebidas del restaurant no me convencieron, deben hacer un chequeo en los alimentos",40
"Todo el personal brinda un excelente servicio,   desde la llegada al hotel hasta la salida del mismo.  Realmente se esfuerzan en brindar un trato cordial y siempre atento. Las instalaciones limpias y en buen estado.  No le doy 5 porque la comida dejó mucho que desear.  Esperaba una mejor calidad en los alimentos,  presentación y sabor. Eso sí fue una decepción.  El servicio de valet parking,  aunque muy cordial,  es muy lento. Hay que esperar por el carro hasta 20 minutos!",40
"Excelente servicio , hermosas habitaciones, un lugar muy bueno ,, solo que los alimentos no son tan ricos, esta en muy buena ubicacion facil de llegar , tiene una pequeña plaza integrada con restaurantes  y tiendas",50
"Único detalle valet parking en tema de ubicación está muy poco visibleme, hace falta señalización al rededor del edificio,me confundí y entre por el estacionamiento del pabellón. En general las instalaciones están muy bonitas modernas, excelente servicio de los empleados (recepción, ballet parking, bellboy) está a 4 cuadras de la macroplaza y del paseo Morelos.",50
"Pensé que iba a ser un hotel ""estandar"" pero la calidad de su mobiliario, espacio en habitaciones y servicio fueron de alta categoría. La atención de TODOS, desde el botones hasta el Gerente, pasando por recepción, bar y hasta la señora que hizo el aseo en la habitación fue excepcional.",50
"Muy buen Lugar, hermosa vista a pesar de que estaba nublado, nos recibieron con un cóctel de bienvenida, está ideal si vas a ver algún espectáculo al pabellón, porqie no tienes que salir a ningún lado ahí hay muchos bares y restaurantes, lo volvería a visitar definitivamente, puntos negativos, nunca me pude conectar a Netflix en la habitación porque me ofrecieron el servicio la intención fue buena pero pues no jalo y lo otro es que al final de la estancia tardaron mucho el valet Parking para entregarnos el coche como unos 20 min",50
"Excelente hotel pero en  la recepción me hicieron pasar un mal rato no querían respetar el tipo de habitación.  Yo pedí una habitación kingside y me querían dar una doble diciendo que porque estaban en mantenimiento, por arte de magia de repente si había cuartos disponibles. Cuiden eso.",50
"todo muy bien excepto que el servicio de bell boys fue muy lento, pero en general todo muy bien...  trip advisor, si alguien no quiere escribir mas caracteres, no nos obliguen a enviar recomendaciones mas largas porque lo que provocan es que ya no queramos dar recomendaciones",40
"Excelente Hotel, tiene unas instalaciones muy placenteras, el gimnasio y la alberca asi como unas vistas espectaculares. La comida de restaurant puede mejorar, pero por lo demas, lo  recomiendo ampliamente.",50
El hotel está muy bien ubicado en el área centro de Monterrey. Moderno y las habitaciones bastante cómodas. El gimnasio es moderno y con los equipos necesarios para hacer ejercicio. No probé el restaurante pero aún así hay buenas opciones en el Pabellón M,40
"Es un hotel con muchas cosas que hacer, está ubicado en la plaza Pabellón, abajo está lleno de restaurantes que no tienes necesidad de salir a ningún lado ya qué hay una gran variedad de ellos, tienen un Mac Store para los viajeros que necesiten algo, arriba tiene su bar con excelente vista, así mismo las habitaciones son nuevas, muy moderno, tienen SmartTV para que te conectes cuando llegas y quieres relajarte viendo Netflix o videos en YouTube, está excelente para descansar y sin duda lo recomiendo ampliamente.",50
"Las habitaciones son muy amplias y muy cómodas, las camas a gusto, el baño limpio todo me pareció muy bien.  Y personal brinda buena atención desde la recepción e incluso en los servicios de restaurant que se encuentran en la parte baja del hotel son de buena calidad",50
"Muy satisfecho con la estancia en el hotel; el gimnasio está muy bien ubicado y tiene una vista magnífica que auda a hacer ejercicio. La atención en el restaurante es muy buena y los alimentos son de buena calidad, con una adecuada relación precio/calidad. Esta bien ubicado y al estar en la Avenida Constitución se tienen accesos rápidos a la ciudad, al tiempo que no hay ruido en las habitaciones",50
"Un hotel muy bien ubicado y con las mejores instalaciones , qademas el personaql muy amable y atento te hacen sentir como en tu casa, tiene restaurantes uy buenos y ademas cuenta con un lugar de espectaculos en la misma area asi que no tienes que salir a ningun lado para divertirte",50
"Nos hospedamos durante un fin de semana, la experiencia fue maravillosa. Soy originario de Monterrey pero hace 24 años q no vivo ahí. Y he de decir q estaba consciente q hace algunos años Mty no era la ciudad mas hospitalaria para la gente de CDMX. Pero esto ha cambiado radicalmente empezando c el personal del hotel q desde el primer minuto nos trato de maravilla ( ya había leído acerca de q eran ""demasiado amables"", jaja si lo son pero en en el mejor de los sentidos), siguiendo c el resto de la gente q tuvimos contacto tanto en el restaurante CATA COBRE de la plaza q tiene el Pabellón ( q por cierto esta muy padre y ese filete de cabrería espectacular) y terminando hasta c los taxistas y uberistas. Volviendo al hotel es nuevo c un concepto tipo boutique, los cuartos c unos…",50
"Estuve durante la semana dos días hospedado en el Hotel. Durante esos dos días las personas de mantenimiento no fueron capaces de solucionar el problema que tuve con las llaves , en cada momento que intentaba ingresar a mi habitación había un problema y no podía ingresar a la misma, para poder entrar tenía que bajar a recepción y me tenía que acompañar alguien de mantenimiento a abrir la puerta. imagínense que les pase esto 2 o 3 veces durante el día.  Una lastima.",10
"El hotel es prácticamente nuevo con muy buena ubicación si es necesario desplazarse hacia los diferentes puntos de la ciudad, al estar en un complejo comercial se esperaría más oferta de restaurantes, sin embargo el área comercial aún no funciona al 100%  La calidad de las habitaciones es buena, el mobiliario en general esta bien. La distribución del área de baño no es practica y funcional, un problema es que se encharca la regadera.  Los alimentos en general bien, aunque los precios algo elevados.",40
"buenas instalaciones. Muy cómodo en instalaciones, ubicación y opciones para comer....  Si acaso un área de oportunidad puede ser el restaurrante del hotel, que podría tener mas opciones en el menú....",50
"La ubicación,servicio,instalación.  Superaron las expectativas la vista de la ciudad es espectacular me parece una muy buena opción totalmente recomendable lo único que para mi falta Es que el estacionamiento este incluido",50
"me encanto el hotel esta muy bien ubicado y excelnetes habitaciones la unica observacion que puedo hacer es que debería tener tina en la regadera, un control para el aire acondicionado, pero en general muy buen hotel",50
"es un hotel muy moderno, que cuenta con lujosas habitaciones muy comodas y lujosas, buenas amenidades,  Las almohadas están super confortables, espacios minimalistas, pantalla de plasma, camas lujosas, un gimnasio aceptable y con una vista increible:al cerro de la silla",50
"Estuvimos en el rest del piso 16 para festejar a un amigo, se tenía reservada la terraza pero había demasiado aire, nos quedamos adentro.. el lugar agradable, las sillas cómodas, poco surtido en el alcohol... pedimos dos o tres marcas de tequilas de las cuales la respuesta fue se nos termino, tmb falta variedad en los mezcales, pero cabe destacar la esmerada atención del capitán del lugar y de nuestro mesero Gustavo, que toda la noche nos atendió de lujo, de la mejor disposición, haciéndonos sentir cómodos y bien atendidos... en general una buena experiencia y claro que volveremos a disfrutar de unas copas en la terraza...  La cena cumplidora.. precios un poco elevados,pero de cualquier modo corresponden al nivel del lugar...",40
"El Hotel se puede decir que es nuevo, las habitaciones adornadas con fotografías muy bonitas de la ciudad de Monterrey. En cuanto el buffet en la mañana esperaba más por el precio creo que pueden mejorarlo.",40
"En cuanto a la habitación, es la segunda vez que nos hospedamos en este hotel y esta muy bien. Es espaciosa, limpia, tiene buenas amenidades, dependiendo del lugar de la habitación tiene muy buenas vistas de la ciudad.  El personal siempre fue amable y amigable.  En cuanto al restaurante, la vista es maravillosa y el servicio es muy bueno, los meseros y demás personal siempre estuvieron al pendiente; sin embargo la comida esta mejor en los restaurantes que se encuentran en la planta baja.   Si vas a un evento en Pabellon M, este es el hotel para quedarse, no te tienes que preocupar por traslados; ahí mismo tienes el hotel y los diferentes restaurantes para cenar saliendo del evento.",40
"El dia de hoy 03 de enero del año 2017. Nos dejo nuestro vuelo. Por lo que decidimos hospedarnos en el HOTEL FIESTA AMERICANA PABELLON M. Realicé mi reserva via telefonica ya que soy socio fiesta reword. Al llegar al hotel siendo las 8:00am realizo mi check in y al mismo tiempo me comenta la srita de recepcion llamada abigail. Que no me puede dar habitación si no hasta las 3:00pm. Este dia nos tuvimos que despertar de madrugada para tomar nuestro vuelo y todos desvelados buscando donde hospedarnos y malamente eligiendo este hotel. Me dicen que hasta las 3:00pm me pueden dar habitacion ó que de lo contrario me pueden dar ya habitación pero cobrandome media renta de la habitación. A lo que me parecio una pésima atención, marque al numero de atención a clientes a lo que me…",10
"Aunque vivimos en Mty, para las fiestas de fin de año decidimos irnos a festejar mi Esposa y yo a un Antro en el Barrio Antiguo; para lo cual, también decidimos hospedarnos en un Hotel cercano para mayor comodidad. Durante la búsqueda nos encontramos con el Fiesta Americana (Pabellón M)... que es un Hotel muy nuevo con diseño y decoración modernos y vanguardista. La expectativa de los festejos y terminar la noche en la comodidad y calidez de una habitación fue superada por mucho...toda vez que disfrutamos mucho nuestra estancia El unico punto de mejora, se lo daría para el personal de recepción ... y aunque el servicio no fue malo, si elevaria el nivel con al menos una sonrisa.",50
"Las habitaciones son amplias, limpias, los baños cómodos, la atención del personal es bastante ameno, cuenta con un restaurante en la parte superior ademas que esta en un complejo con muchos lugares. Si vas a un concierto dentro del auditorio m y quieres seguir la fiesta lo considero una excelente opción, el costo del precio y la calidad es bastante bueno.",50
"Me ha tocado visitarlos 3 veces por trabajo, pero hemos batallado mucho en las cenas, ojalá se pongan las pilas, el lugar está bonito, las habitaciones son cómodas en cuanto a clima y descanso, pero las cenas TARDAN MUCHOOOO",30
"En general el grupo posadas acerto en tener un hotel de esta calidad en un lugar de congresos y convenciones , solo he encontrado un pero , el café en la habitación solo el primer día es cortesía después hay que pagarlo , con el precio de lo que cuesta la habitación el café debería de ser cortesía como en los fiesta inn del mismo grupo hotelero , por lo demás todo bien , y si lo recomiendo",40
"Bonito hotel, ubicación muy buena, pabellón m aún con muchos espacios sin ocupar, buen servicio ideal para cuando se viene a algún concierto, muy buenas vistas desde las habitaciones, centro de negocios y bar",40
"Excelente Hotel. Cuenta con una ubicación muy favorable para conocer Monterrey. El servicio y las instalaciones son excelentes. El hotel es nuevo, por lo que las instalaciones están impecables. Las habitaciones son hermosas y cuentan con una excelente vista.",50
"Estuvimos en este hotel del 30 de septiembre al 02 de octubre y fue una estancia maravillosa, excelente ubicación y trato, fue un poco tardado el check in porque estaban llenos, pero aprovechamos para comer y después nos dieron la habitación sin problemas, sin duda un hotel para volver con gusto",50
"Este hotel está ubicado en el centro de Monterrey en el edificio Pabellón M donde hay un Starbucks, varios restaurantes y un Oxxo.  A pocas cuadras se encuentra la Calle Peatonal Morelos donde hay tiendas de conveniencia y lugares de comida rápida.  Te puedes trasladar caminando a la Macroplaza, al Marco, a la catedral y al Paseo Santa Lucía.",40
"El acceso al hotel es muy complicado, si uno quiere llegar a descansar al hotel, este   no es la mejor opción. Falta señalización. No hay ningún letrero que indique como llegar al estacionamiento del hotel. El hotel no cuenta con estacionamiento exclusivo. Cuenta con servicio de valet parking, hay comentarios que los valet del pabellón han dañado los autos y han robado artículos (ver reseñas aquí mismo). Por fin pude entrar al complejo (es un centro de negocios con auditorio para conciertos) tampoco hay señalización de como llegar al hotel. Uno encuentra el Starbucks pero no el hotel. Mi servicio incluía desayuno el cual no fue respetado. El personal de la recepción no fue amable. El botones fue excelso, amable, atento, nos brindo mucha información, han hecho su tarea en…",10
Francamente superó mis expectativas. Actualmente es el hotel más nuevo del Mty ubicado en el pabellón M uno de los edificios más altos de Mty.   El hotel ocupa hasta el piso 17 cuenta con una área comercial y muy buenos restaurantes sin salir del inmueble muy bien ubicado Las habitaciones con un diseño minimalista con muy buenas prestaciones y muy bien diseñadas los baños muy agradables su restaurante tiene una terraza muy agradable y muy buena cocina,50
